gene_id	chromosome	start	end	strand
GLYMA_20G106700	20	34927019	34927988	-
GLYMA_20G107200	20	34988018	34988136	+
GLYMA_20G108700	20	35114756	35114870	-
GLYMA_20G114300	20	35603080	35603625	+
GLYMA_20G118000	20	36089856	36091416	+
GLYMA_20G120600	20	36318858	36320681	-
GLYMA_20G124700	20	36711194	36711392	+
GLYMA_20G125400	20	36757916	36758629	+
GLYMA_20G127800	20	36964915	36967806	+
GLYMA_20G131500	20	37214095	37214396	-
GLYMA_20G131700	20	37235969	37236505	-
GLYMA_20G138400	20	37778575	37778613	-
GLYMA_20G140300	20	37914392	37914462	+
GLYMA_20G140400	20	37920289	37920432	-
GLYMA_20G141600	20	38038131	38038358	+
GLYMA_20G142300	20	38099452	38099603	-
GLYMA_20G142400	20	38100120	38100396	-
GLYMA_20G142500	20	38106060	38106142	-
GLYMA_20G143700	20	38229220	38229537	-
GLYMA_20G143800	20	38242729	38246132	+
GLYMA_20G144500	20	38299424	38300746	-
GLYMA_20G148700	20	38742051	38742256	+
GLYMA_20G150300	20	38923063	38923602	+
GLYMA_20G154800	20	39367518	39367732	-
GLYMA_20G156200	20	39505860	39508538	+
GLYMA_20G160600	20	39884266	39884676	-
GLYMA_20G160800	20	39889549	39889899	-
GLYMA_20G167700	20	40552873	40553008	-
GLYMA_20G172400	20	41009086	41010250	+
GLYMA_20G173100	20	41067965	41068723	+
GLYMA_20G174600	20	41204827	41204952	-
GLYMA_20G179500	20	41696523	41696757	+
GLYMA_20G179600	20	41719542	41719666	-
GLYMA_20G184000	20	42210051	42210472	-
GLYMA_20G186900	20	42555463	42555548	+
GLYMA_20G189900	20	42864914	42867638	+
GLYMA_20G192300	20	43099929	43100027	-
GLYMA_20G193700	20	43247315	43247409	-
GLYMA_20G195100	20	43355008	43355097	-
GLYMA_20G195400	20	43374361	43374435	-
GLYMA_20G195800	20	43407591	43407721	-
GLYMA_20G198100	20	43550931	43552169	-
GLYMA_20G200200	20	43764589	43765299	-
GLYMA_20G200900	20	43807279	43807387	-
GLYMA_20G204700	20	44169128	44170466	-
GLYMA_20G206700	20	44348798	44350263	+
GLYMA_20G208100	20	44477602	44477699	-
GLYMA_20G213300	20	44980343	44980470	+
GLYMA_20G218000	20	45382559	45382635	-
GLYMA_20G218200	20	45397502	45397588	-
GLYMA_20G219000	20	45487438	45487572	-
GLYMA_20G222300	20	45709817	45709903	-
GLYMA_20G223000	20	45757749	45758977	-
GLYMA_20G225400	20	45970823	45971725	+
GLYMA_20G229400	20	46367547	46367630	+
GLYMA_20G232300	20	46584199	46585395	+
GLYMA_20G236300	20	46862791	46863285	-
GLYMA_20G237500	20	46940544	46940834	-
GLYMA_20G239200	20	47067630	47067802	-
GLYMA_20G241200	20	47230945	47231020	+
GLYMA_20G242400	20	47321099	47321195	-
GLYMA_20G244200	20	47439621	47439766	+
GLYMA_20G245200	20	47571009	47571107	+
GLYMA_20G246400	20	47651746	47653079	-
GLYMA_20G247400	20	47692117	47692233	+
GLYMA_20G247900	20	47733816	47733895	+
GLYMA_03G006500	3	589540	593659	+
GLYMA_03G010700	3	1038463	1039150	+
GLYMA_03G016600	3	1630344	1631158	-
GLYMA_03G019500	3	2005708	2005947	+
GLYMA_03G027200	3	2997195	2997331	+
GLYMA_03G031800	3	3604262	3604348	-
GLYMA_03G031900	3	3634509	3634849	-
GLYMA_03G032100	3	3654632	3656284	-
GLYMA_03G032200	3	3665417	3665563	-
GLYMA_03G032700	3	3741106	3742032	-
GLYMA_03G033200	3	3848036	3849971	-
GLYMA_03G036500	3	4405638	4405757	+
GLYMA_03G037100	3	4541977	4542063	+
GLYMA_03G039300	3	4893556	4893645	+
GLYMA_03G041100	3	5194814	5194909	-
GLYMA_03G044400	3	5652168	5652392	-
GLYMA_03G057100	3	8004100	8004192	+
GLYMA_03G058800	3	8489954	8490062	-
GLYMA_03G059300	3	8609052	8609638	-
GLYMA_03G061300	3	9208900	9209402	+
GLYMA_03G064200	3	10555921	10556025	-
GLYMA_03G065100	3	11411878	11412420	-
GLYMA_03G065300	3	11447517	11447601	-
GLYMA_03G066000	3	12113109	12114807	-
GLYMA_03G066100	3	12717336	12719252	-
GLYMA_03G066700	3	13375950	13376021	-
GLYMA_03G069300	3	14504242	14504526	-
GLYMA_03G070400	3	16490069	16490935	-
GLYMA_03G074700	3	18552818	18553575	-
GLYMA_03G077300	3	19176405	19177609	-
GLYMA_03G079800	3	20393675	20394563	-
GLYMA_03G081200	3	21875933	21876001	+
GLYMA_03G082400	3	22823289	22823608	+
GLYMA_03G088200	3	26189692	26189826	+
GLYMA_03G092800	3	27509243	27511814	-
GLYMA_03G100800	3	28987787	28988234	+
GLYMA_03G109000	3	30952752	30953417	-
GLYMA_03G116400	3	32509380	32509449	-
GLYMA_03G122300	3	33525942	33526078	-
GLYMA_03G123000	3	33578326	33579350	-
GLYMA_03G123400	3	33635119	33635715	-
GLYMA_03G127600	3	34175661	34175818	-
GLYMA_03G128200	3	34261307	34261464	+
GLYMA_03G129000	3	34382957	34383046	+
GLYMA_03G131300	3	34643878	34644133	-
GLYMA_03G134700	3	35002558	35003097	+
GLYMA_03G135600	3	35110124	35110556	-
GLYMA_03G139100	3	35534498	35534842	-
GLYMA_03G141500	3	35748414	35749591	-
GLYMA_03G141600	3	35758501	35759978	+
GLYMA_03G141800	3	35785417	35785511	+
GLYMA_03G147100	3	36270830	36271181	-
GLYMA_03G152400	3	36748384	36750146	+
GLYMA_03G154800	3	37021632	37023579	-
GLYMA_03G155200	3	37046364	37047659	+
GLYMA_03G156200	3	37141707	37142845	+
GLYMA_03G157300	3	37268665	37269367	+
GLYMA_03G158000	3	37345375	37347613	-
GLYMA_03G164000	3	37867759	37868027	+
GLYMA_03G168500	3	38280394	38280543	-
GLYMA_03G168700	3	38307400	38307506	-
GLYMA_03G169100	3	38336751	38336900	-
GLYMA_03G169300	3	38355089	38355753	+
GLYMA_03G171500	3	38601483	38601563	+
GLYMA_03G178000	3	39065625	39065741	-
GLYMA_03G179100	3	39139044	39139175	-
GLYMA_03G180100	3	39221970	39222922	+
GLYMA_03G184100	3	39596739	39597426	-
GLYMA_03G188000	3	39933504	39933639	-
GLYMA_03G190900	3	40172632	40173173	+
GLYMA_03G191100	3	40193600	40194307	+
GLYMA_03G199900	3	40880498	40882006	+
GLYMA_03G205800	3	41370831	41371693	-
GLYMA_03G206500	3	41409503	41409884	-
GLYMA_03G207400	3	41487264	41487753	-
GLYMA_03G207800	3	41509043	41509142	-
GLYMA_03G212100	3	41819768	41820208	+
GLYMA_03G214800	3	41945967	41946393	-
GLYMA_03G219600	3	42305004	42305877	-
GLYMA_03G221200	3	42435381	42435785	+
GLYMA_03G222600	3	42551022	42551117	+
GLYMA_03G224900	3	42723668	42723786	+
GLYMA_03G225600	3	42791048	42791256	-
GLYMA_03G228100	3	43025905	43026152	+
GLYMA_03G232700	3	43369517	43369596	+
GLYMA_03G232900	3	43380914	43380984	+
GLYMA_03G234200	3	43478898	43479464	+
GLYMA_03G240000	3	43875650	43875913	+
GLYMA_03G241300	3	43961614	43962287	+
GLYMA_03G241600	3	43982590	43984111	+
GLYMA_03G242700	3	44058836	44058901	-
GLYMA_03G242900	3	44078038	44078582	+
GLYMA_03G244600	3	44208670	44208747	+
GLYMA_03G248300	3	44478194	44478446	-
GLYMA_03G253100	3	44880871	44880960	+
GLYMA_03G254100	3	44936392	44937078	+
GLYMA_03G256600	3	45153098	45154195	+
GLYMA_03G258800	3	45318631	45319149	+
GLYMA_03G260400	3	45426190	45426310	+
GLYMA_03G262200	3	45557459	45557668	+
GLYMA_04G002100	4	179217	179413	+
GLYMA_04G002200	4	187725	187840	-
GLYMA_04G002700	4	219166	222203	-
GLYMA_04G002800	4	223611	223678	+
GLYMA_04G003300	4	278374	278526	-
GLYMA_04G004100	4	348590	348681	+
GLYMA_04G008000	4	615664	615747	+
GLYMA_04G012700	4	953207	953470	-
GLYMA_04G013500	4	1027821	1027952	+
GLYMA_04G014400	4	1112102	1112541	+
GLYMA_04G017200	4	1310089	1311099	+
GLYMA_04G017600	4	1373992	1374607	-
GLYMA_04G018200	4	1423069	1423479	-
GLYMA_04G018900	4	1488572	1488676	+
GLYMA_04G019200	4	1514557	1514657	+
GLYMA_04G021600	4	1704394	1704642	+
GLYMA_04G023700	4	1887235	1887324	-
GLYMA_04G029100	4	2365698	2365873	+
GLYMA_04G030700	4	2493840	2494856	-
GLYMA_04G032000	4	2567084	2567664	-
GLYMA_04G033400	4	2662775	2662842	-
GLYMA_04G039300	4	3118049	3119520	+
GLYMA_04G041200	4	3281980	3282443	-
GLYMA_04G044800	4	3582741	3582819	-
GLYMA_04G047300	4	3797271	3797398	+
GLYMA_04G049800	4	4041854	4044744	-
GLYMA_04G050200	4	4077519	4079214	-
GLYMA_04G052200	4	4239225	4239309	-
GLYMA_04G052300	4	4246035	4248246	-
GLYMA_04G053600	4	4354576	4354671	+
GLYMA_04G057100	4	4626576	4626841	-
GLYMA_04G058500	4	4803687	4804116	-
GLYMA_04G059300	4	4859385	4860470	+
GLYMA_04G064000	4	5320824	5321068	+
GLYMA_04G065500	4	5444807	5445125	-
GLYMA_04G065900	4	5500840	5502554	-
GLYMA_04G068900	4	5758638	5759868	+
GLYMA_04G069900	4	5838075	5839397	-
GLYMA_04G070000	4	5843562	5843690	+
GLYMA_04G072700	4	6065152	6066065	-
GLYMA_04G075900	4	6351611	6353655	-
GLYMA_04G077900	4	6517912	6518133	+
GLYMA_04G078600	4	6594639	6594880	-
GLYMA_04G082800	4	6979291	6982697	-
GLYMA_04G084800	4	7188457	7192557	+
GLYMA_04G085300	4	7267210	7267325	-
GLYMA_04G086300	4	7341129	7341620	+
GLYMA_04G090300	4	7947164	7947277	+
GLYMA_04G090900	4	8001164	8001280	-
GLYMA_04G093600	4	8311462	8313505	-
GLYMA_04G100600	4	9240035	9240202	-
GLYMA_04G101000	4	9283118	9283998	-
GLYMA_04G101400	4	9328618	9329301	-
GLYMA_04G102400	4	9436047	9436133	-
GLYMA_04G104100	4	9800459	9800546	+
GLYMA_04G104200	4	9808061	9810735	-
GLYMA_04G104500	4	9892685	9893210	-
GLYMA_04G107400	4	11282284	11282426	+
GLYMA_04G110900	4	12249818	12250819	-
GLYMA_04G111200	4	12286031	12288393	+
GLYMA_04G113700	4	12909237	12909311	-
GLYMA_04G113800	4	12932426	12932980	+
GLYMA_04G113900	4	12940518	12940651	+
GLYMA_04G114700	4	12999053	12999150	+
GLYMA_04G115600	4	13270507	13270609	-
GLYMA_04G115800	4	13311843	13312359	-
GLYMA_04G116900	4	13698477	13699250	+
GLYMA_04G126400	4	17001323	17001553	+
GLYMA_04G126400	4	17001668	17001779	+
GLYMA_04G132300	4	18690749	18690832	-
GLYMA_04G141300	4	23725504	23725632	+
GLYMA_04G142100	4	24362087	24364926	-
GLYMA_04G142300	4	24723843	24723918	-
GLYMA_04G145600	4	26762244	26762359	+
GLYMA_04G146000	4	27358777	27359004	-
GLYMA_04G152100	4	33959329	33960164	-
GLYMA_04G153100	4	34623439	34623521	-
GLYMA_04G155500	4	36313496	36314004	+
GLYMA_04G157900	4	38400319	38400643	+
GLYMA_04G159600	4	39580211	39580706	+
GLYMA_04G161300	4	39979110	39979358	+
GLYMA_04G162100	4	40206815	40210081	+
GLYMA_04G165500	4	41394623	41395793	+
GLYMA_04G165600	4	41485054	41485646	+
GLYMA_04G166600	4	41835046	41835147	+
GLYMA_04G168100	4	42175095	42175173	+
GLYMA_04G170100	4	42543213	42543491	-
GLYMA_04G170400	4	42658174	42658713	+
GLYMA_04G176400	4	43927448	43927695	+
GLYMA_04G177200	4	44042903	44043067	-
GLYMA_04G184400	4	45382363	45382499	+
GLYMA_04G185600	4	45566544	45566808	+
GLYMA_04G188200	4	45910127	45910277	+
GLYMA_04G189100	4	46004374	46004454	-
GLYMA_04G196700	4	46848719	46849560	-
GLYMA_04G199400	4	47157250	47157348	+
GLYMA_04G202400	4	47516966	47517053	-
GLYMA_04G202600	4	47526267	47526557	-
GLYMA_04G203600	4	47627501	47632020	+
GLYMA_04G212900	4	48455184	48460090	-
GLYMA_04G216900	4	48795261	48795426	-
GLYMA_04G220300	4	49093638	49093787	-
GLYMA_04G220900	4	49181051	49182037	+
GLYMA_04G224600	4	49498419	49498633	-
GLYMA_04G224900	4	49521177	49521402	+
GLYMA_04G225400	4	49553190	49553278	-
GLYMA_04G226500	4	49611884	49612004	-
GLYMA_04G232300	4	50069805	50069996	+
GLYMA_04G235700	4	50378660	50379342	+
GLYMA_04G236300	4	50452357	50452512	+
GLYMA_04G237400	4	50595195	50595780	-
GLYMA_04G238600	4	50717078	50717375	-
GLYMA_04G239400	4	50787280	50787428	-
GLYMA_04G239800	4	50828217	50828817	-
GLYMA_04G247000	4	51428660	51430383	-
GLYMA_04G248300	4	51539991	51540290	-
GLYMA_04G248400	4	51546897	51546989	-
GLYMA_04G253400	4	52010794	52014170	-
GLYMA_04G253600	4	52031768	52031973	+
GLYMA_05G001000	5	91295	91364	-
GLYMA_05G001700	5	132561	132639	+
GLYMA_05G003400	5	240486	240869	-
GLYMA_05G007100	5	687528	687775	+
GLYMA_05G007200	5	693157	693549	-
GLYMA_05G009800	5	847359	847484	+
GLYMA_05G010200	5	881392	882345	-
GLYMA_05G011400	5	1014087	1014583	+
GLYMA_05G016000	5	1448292	1448408	+
GLYMA_05G018400	5	1622353	1622477	-
GLYMA_05G025000	5	2178881	2179362	-
GLYMA_05G029300	5	2522183	2522311	+
GLYMA_05G029900	5	2568100	2569336	-
GLYMA_05G031700	5	2754227	2754393	+
GLYMA_05G031800	5	2761847	2763548	+
GLYMA_05G034200	5	2997788	2997858	+
GLYMA_05G034600	5	3037831	3038899	+
GLYMA_05G036900	5	3261235	3261329	+
GLYMA_05G038600	5	3431699	3433749	+
GLYMA_05G041600	5	3733357	3733476	+
GLYMA_05G051500	5	4616879	4616971	-
GLYMA_05G054500	5	4959282	4960870	+
GLYMA_05G054700	5	4982213	4982295	-
GLYMA_05G055000	5	4997005	4998161	-
GLYMA_05G056000	5	5109333	5109518	+
GLYMA_05G058100	5	5380237	5381046	-
GLYMA_05G063100	5	5998783	5999384	-
GLYMA_05G067700	5	6845344	6845440	+
GLYMA_05G067900	5	6873604	6873680	+
GLYMA_05G075000	5	9134760	9135102	-
GLYMA_05G075100	5	9240670	9243885	-
GLYMA_05G076800	5	9922895	9923893	-
GLYMA_05G082100	5	12747666	12747819	-
GLYMA_05G087300	5	17493913	17494280	+
GLYMA_05G089100	5	19452490	19452834	-
GLYMA_05G089900	5	19879478	19880595	-
GLYMA_05G101800	5	27065048	27065362	+
GLYMA_05G103900	5	27693976	27694063	+
GLYMA_05G104000	5	27697195	27697964	-
GLYMA_05G107800	5	28593979	28594243	-
GLYMA_05G111900	5	29762265	29762913	+
GLYMA_05G113600	5	30109839	30111066	-
GLYMA_05G120200	5	31323368	31323565	+
GLYMA_05G122100	5	31564171	31564289	+
GLYMA_05G123100	5	31678714	31681577	+
GLYMA_05G128100	5	32157163	32157247	+
GLYMA_05G128200	5	32158579	32159176	-
GLYMA_05G130200	5	32313876	32314825	+
GLYMA_05G132200	5	32521909	32522167	-
GLYMA_05G135700	5	32797313	32799583	+
GLYMA_05G135900	5	32829060	32830628	-
GLYMA_05G136100	5	32846604	32846892	-
GLYMA_05G137000	5	32965910	32966943	-
GLYMA_05G138600	5	33093482	33094821	-
GLYMA_05G141000	5	33441287	33441398	-
GLYMA_05G142200	5	33566203	33566333	-
GLYMA_05G143400	5	33706450	33707578	+
GLYMA_05G143500	5	33742806	33742934	+
GLYMA_05G145800	5	33955715	33955901	+
GLYMA_05G152000	5	34549030	34549821	-
GLYMA_05G152300	5	34590979	34591160	+
GLYMA_05G159000	5	35116853	35117060	-
GLYMA_05G160900	5	35265694	35265799	+
GLYMA_05G162400	5	35357658	35358499	+
GLYMA_05G162700	5	35380471	35381083	-
GLYMA_05G165600	5	35617793	35617868	-
GLYMA_05G178800	5	36676016	36676672	-
GLYMA_05G180000	5	36818636	36819073	-
GLYMA_05G184900	5	37169044	37169170	+
GLYMA_05G188500	5	37447129	37447555	+
GLYMA_05G191900	5	37750204	37750305	+
GLYMA_05G194800	5	37927857	37928804	-
GLYMA_05G195100	5	37944987	37945225	-
GLYMA_05G197000	5	38129060	38129264	+
GLYMA_05G202600	5	38611807	38611951	+
GLYMA_05G205300	5	38843666	38843779	+
GLYMA_05G206200	5	38905390	38905504	-
GLYMA_05G206300	5	38917372	38917959	+
GLYMA_05G207000	5	38942233	38942367	-
GLYMA_05G207200	5	38946692	38947054	+
GLYMA_05G207600	5	38975959	38976746	-
GLYMA_05G210900	5	39265322	39265419	+
GLYMA_05G215800	5	39635411	39635629	+
GLYMA_05G219200	5	39877631	39878473	-
GLYMA_05G225700	5	40432898	40439268	+
GLYMA_05G229100	5	40676729	40677067	-
GLYMA_05G231100	5	40886014	40886197	-
GLYMA_05G234100	5	41125563	41125642	-
GLYMA_05G234600	5	41164808	41165136	+
GLYMA_05G241800	5	41689875	41690584	-
GLYMA_05G244300	5	41877144	41877239	+
GLYMA_05G244900	5	41910715	41911051	+
GLYMA_05G247800	5	42107057	42107164	-
GLYMA_06G000400	6	47095	47284	-
GLYMA_06G000800	6	103582	104342	+
GLYMA_06G002200	6	202830	203101	-
GLYMA_06G003100	6	263323	263478	+
GLYMA_06G003800	6	347452	347543	+
GLYMA_06G005900	6	475915	476015	-
GLYMA_06G007000	6	528074	528243	-
GLYMA_06G007700	6	608048	609075	+
GLYMA_06G015100	6	1137126	1137193	-
GLYMA_06G019200	6	1461787	1461893	+
GLYMA_06G019300	6	1468823	1468921	-
GLYMA_06G027300	6	2112325	2112412	+
GLYMA_06G028200	6	2199942	2200152	+
GLYMA_06G029300	6	2294060	2295321	+
GLYMA_06G029600	6	2314382	2314518	-
GLYMA_06G032400	6	2504972	2505273	-
GLYMA_06G033300	6	2576227	2577195	+
GLYMA_06G033400	6	2580628	2582102	+
GLYMA_06G035700	6	2747295	2747481	-
GLYMA_06G036100	6	2773407	2773624	+
GLYMA_06G038700	6	2936152	2936218	+
GLYMA_06G039600	6	2997200	2997265	+
GLYMA_06G043100	6	3293405	3294746	-
GLYMA_06G044100	6	3353715	3353811	+
GLYMA_06G045900	6	3481838	3481913	+
GLYMA_06G049400	6	3718865	3718957	-
GLYMA_06G050600	6	3845522	3847945	-
GLYMA_06G052500	6	3955768	3959577	+
GLYMA_06G053400	6	4047353	4048442	+
GLYMA_06G053500	6	4056186	4056708	+
GLYMA_06G062000	6	4655948	4656041	-
GLYMA_06G067300	6	5146852	5146950	-
GLYMA_06G068500	6	5254301	5256801	-
GLYMA_06G069000	6	5290547	5290618	+
GLYMA_06G070400	6	5395299	5395389	+
GLYMA_06G075800	6	5868202	5868339	+
GLYMA_06G076300	6	5903212	5903302	+
GLYMA_06G079300	6	6100592	6100697	-
GLYMA_06G081400	6	6264244	6264362	-
GLYMA_06G084800	6	6516215	6516374	-
GLYMA_06G086200	6	6654733	6655302	+
GLYMA_06G086300	6	6658231	6660908	+
GLYMA_06G086400	6	6671751	6672016	-
GLYMA_06G086800	6	6721636	6722008	-
GLYMA_06G093600	6	7385939	7386023	+
GLYMA_06G095700	6	7562041	7562759	-
GLYMA_06G097300	6	7686525	7686608	-
GLYMA_06G097400	6	7701569	7703174	+
GLYMA_06G098100	6	7787054	7787538	+
GLYMA_06G098800	6	7869850	7869916	+
GLYMA_06G101500	6	8053006	8053114	-
GLYMA_06G102300	6	8112472	8112750	+
GLYMA_06G104200	6	8293615	8293739	-
GLYMA_06G105100	6	8404645	8405243	+
GLYMA_06G107700	6	8661729	8661878	+
GLYMA_06G116300	6	9462716	9463755	+
GLYMA_06G117300	6	9542060	9542213	-
GLYMA_06G120200	6	9775642	9775948	-
GLYMA_06G126100	6	10317000	10317066	-
GLYMA_06G127600	6	10477274	10477372	-
GLYMA_06G132000	6	10870086	10870203	-
GLYMA_06G132100	6	10877928	10878101	-
GLYMA_06G132900	6	10948743	10949351	-
GLYMA_06G133300	6	10968757	10968981	+
GLYMA_06G136700	6	11192289	11193167	+
GLYMA_06G137600	6	11250944	11251042	+
GLYMA_06G138000	6	11264386	11264475	-
GLYMA_06G138200	6	11289893	11289978	-
GLYMA_06G139000	6	11342537	11342625	+
GLYMA_06G145500	6	11874267	11874767	-
GLYMA_06G146000	6	11925120	11925230	+
GLYMA_06G153300	6	12524174	12524645	+
GLYMA_06G154400	6	12585201	12585624	-
GLYMA_06G154700	6	12606448	12606540	+
GLYMA_06G158900	6	13093048	13094192	-
GLYMA_06G161000	6	13307118	13308274	+
GLYMA_06G162000	6	13380414	13380948	-
GLYMA_06G163500	6	13501482	13501792	+
GLYMA_06G166500	6	13870594	13871109	-
GLYMA_06G166800	6	13905793	13905946	+
GLYMA_06G171500	6	14360174	14360271	-
GLYMA_06G172800	6	14510419	14510683	-
GLYMA_06G174600	6	14743966	14744411	-
GLYMA_06G177100	6	14980800	14981231	-
GLYMA_06G177800	6	15053748	15053852	-
GLYMA_06G180500	6	15316990	15317070	-
GLYMA_06G181500	6	15494635	15494783	-
GLYMA_06G186900	6	16255963	16256907	-
GLYMA_06G188100	6	16413700	16415454	-
GLYMA_06G192000	6	16960864	16960975	+
GLYMA_06G195800	6	17585869	17587012	+
GLYMA_06G196300	6	17621231	17622117	-
GLYMA_06G198000	6	17993805	17993885	+
GLYMA_06G198600	6	18062907	18063004	-
GLYMA_06G204400	6	19253058	19253621	-
GLYMA_06G208500	6	20374440	20375252	-
GLYMA_06G209000	6	20531886	20534013	+
GLYMA_06G214700	6	22066764	22067420	+
GLYMA_06G218000	6	23316157	23317584	+
GLYMA_06G219400	6	24650689	24652080	-
GLYMA_06G225100	6	30792117	30792803	+
GLYMA_06G227200	6	34426854	34427076	+
GLYMA_06G230800	6	36033085	36033395	+
GLYMA_06G232100	6	36445492	36446389	-
GLYMA_06G232400	6	36699189	36700798	-
GLYMA_06G237200	6	38664373	38664594	+
GLYMA_06G238400	6	38961513	38961719	-
GLYMA_06G240700	6	39764809	39765361	+
GLYMA_06G241600	6	39950220	39950601	+
GLYMA_06G242900	6	40400738	40401303	-
GLYMA_06G256700	6	43896518	43896599	+
GLYMA_06G263900	6	45142508	45142614	+
GLYMA_06G265100	6	45240868	45240944	+
GLYMA_06G266800	6	45479304	45480906	+
GLYMA_06G267300	6	45555674	45555814	+
GLYMA_06G267300	6	45556938	45557045	+
GLYMA_06G268600	6	45722221	45722361	+
GLYMA_06G271700	6	46178589	46179306	-
GLYMA_06G272400	6	46319156	46319904	+
GLYMA_06G279000	6	47001447	47001646	-
GLYMA_06G286400	6	47482029	47482975	+
GLYMA_06G289700	6	47843689	47843818	-
GLYMA_06G292200	6	48103571	48104179	-
GLYMA_06G292500	6	48137587	48140096	-
GLYMA_06G293900	6	48272502	48272831	+
GLYMA_06G298500	6	48733950	48735117	-
GLYMA_06G307800	6	49658890	49659532	-
GLYMA_06G308500	6	49716347	49716658	-
GLYMA_06G309100	6	49772711	49773919	+
GLYMA_06G310200	6	49872149	49872677	+
GLYMA_06G311400	6	49986205	49986298	-
GLYMA_06G311800	6	50033432	50033519	-
GLYMA_06G312900	6	50145254	50145607	-
GLYMA_06G315300	6	50441588	50441739	-
GLYMA_06G317200	6	50598768	50598968	+
GLYMA_06G317800	6	50640674	50641941	-
GLYMA_06G322000	6	51043504	51044965	-
GLYMA_06G323300	6	51119754	51120080	+
GLYMA_06G324900	6	51278291	51280811	-
GLYMA_06G325300	6	51304773	51305259	+
GLYMA_07G007200	7	538177	539924	+
GLYMA_07G007300	7	542513	542615	-
GLYMA_07G011400	7	875046	875203	+
GLYMA_07G017200	7	1389701	1389828	+
GLYMA_07G019200	7	1521105	1521226	-
GLYMA_07G020300	7	1590675	1591166	-
GLYMA_07G020700	7	1617430	1618592	+
GLYMA_07G020800	7	1624029	1624178	-
GLYMA_07G020900	7	1629636	1629986	-
GLYMA_07G021100	7	1649256	1650343	+
GLYMA_07G021200	7	1652803	1653137	-
GLYMA_07G021300	7	1659875	1660014	+
GLYMA_07G022700	7	1742595	1744573	+
GLYMA_07G022800	7	1747928	1748695	-
GLYMA_07G025100	7	1968591	1968830	-
GLYMA_07G025200	7	1972891	1974684	+
GLYMA_07G031500	7	2497851	2498259	-
GLYMA_07G036200	7	2931278	2931606	-
GLYMA_07G036800	7	3022669	3022856	+
GLYMA_07G041300	7	3432016	3432083	-
GLYMA_07G041800	7	3481402	3481634	+
GLYMA_07G043600	7	3614768	3614854	+
GLYMA_07G044000	7	3658998	3659512	+
GLYMA_07G046200	7	3882018	3882272	+
GLYMA_07G047500	7	3985888	3986267	+
GLYMA_07G054600	7	4791742	4792188	+
GLYMA_07G055700	7	4911052	4911840	+
GLYMA_07G056700	7	5027102	5027848	-
GLYMA_07G058600	7	5241953	5242224	-
GLYMA_07G058800	7	5265236	5265718	+
GLYMA_07G059200	7	5292561	5292657	-
GLYMA_07G063100	7	5597931	5598590	-
GLYMA_07G064500	7	5765885	5766560	+
GLYMA_07G065400	7	5848322	5848404	-
GLYMA_07G069300	7	6263072	6263205	+
GLYMA_07G073200	7	6669157	6669250	+
GLYMA_07G075300	7	6845095	6845535	-
GLYMA_07G075700	7	6864234	6865328	+
GLYMA_07G078700	7	7176247	7176946	+
GLYMA_07G083300	7	7673637	7673852	-
GLYMA_07G085700	7	7911326	7912454	-
GLYMA_07G087500	7	8093945	8098075	+
GLYMA_07G091000	7	8518308	8521031	-
GLYMA_07G091400	7	8540410	8541016	+
GLYMA_07G092800	7	8673802	8673959	+
GLYMA_07G095000	7	8844637	8853757	+
GLYMA_07G098800	7	9332085	9332254	+
GLYMA_07G109200	7	10801075	10801449	+
GLYMA_07G109800	7	11090353	11090434	-
GLYMA_07G119300	7	13652147	13653229	-
GLYMA_07G120500	7	13874110	13875020	-
GLYMA_07G124900	7	14889556	14889766	+
GLYMA_07G126600	7	15123873	15125110	-
GLYMA_07G128700	7	15355516	15355582	-
GLYMA_07G128900	7	15367381	15368878	-
GLYMA_07G129100	7	15384894	15386052	+
GLYMA_07G133200	7	15780356	15781546	-
GLYMA_07G135300	7	16037733	16038094	-
GLYMA_07G136300	7	16139511	16140590	+
GLYMA_07G137400	7	16298083	16298794	-
GLYMA_07G145800	7	17462960	17463150	-
GLYMA_07G147700	7	17766140	17766523	+
GLYMA_07G150300	7	18056382	18056524	-
GLYMA_07G150400	7	18076872	18078653	-
GLYMA_07G157200	7	19340078	19341600	-
GLYMA_07G159800	7	20448268	20448642	-
GLYMA_07G161600	7	21160623	21160851	-
GLYMA_07G165800	7	25571895	25571981	-
GLYMA_07G167700	7	27071815	27074248	+
GLYMA_07G168900	7	28239565	28240150	-
GLYMA_07G174100	7	31258390	31259196	+
GLYMA_07G176600	7	33046588	33047802	+
GLYMA_07G181900	7	35000812	35001828	+
GLYMA_07G183700	7	35135473	35136167	-
GLYMA_07G185200	7	35292175	35294195	+
GLYMA_07G187500	7	35487250	35487360	+
GLYMA_07G188600	7	35617058	35617155	-
GLYMA_07G192400	7	35997545	36000623	-
GLYMA_07G193700	7	36233364	36233441	-
GLYMA_07G195300	7	36385715	36385857	-
GLYMA_07G195400	7	36396964	36397205	+
GLYMA_07G196300	7	36478993	36479354	+
GLYMA_07G196700	7	36500342	36502953	-
GLYMA_07G197600	7	36596779	36598298	-
GLYMA_07G199600	7	36817821	36818164	-
GLYMA_07G205000	7	37398136	37398838	+
GLYMA_07G206800	7	37608709	37609520	+
GLYMA_07G210900	7	38193902	38196439	-
GLYMA_07G212200	7	38359138	38359259	-
GLYMA_07G212600	7	38419483	38419859	-
GLYMA_07G213100	7	38536184	38536479	+
GLYMA_07G215800	7	38813203	38813430	+
