gene_id	chromosome	start	end	strand
Solyc08g068810.3	SL4.0ch08	56011223	56011524	+
Solyc08g074720.2	SL4.0ch08	56978183	56978337	+
Solyc08g074895.1	SL4.0ch08	57166480	57166684	+
Solyc08g074960.3	SL4.0ch08	57214853	57215006	+
Solyc08g075110.3	SL4.0ch08	57375997	57376125	-
Solyc08g075540.5.1	SL4.0ch08	57824231	57824334	-
Solyc08g075870.3	SL4.0ch08	58073649	58073793	+
Solyc08g076050.4	SL4.0ch08	58221278	58221415	+
Solyc08g076130.3	SL4.0ch08	58277567	58278624	-
Solyc08g076140.3	SL4.0ch08	58287717	58287900	+
Solyc08g076160.3	SL4.0ch08	58298929	58299422	+
Solyc08g076490.2	SL4.0ch08	58607733	58608874	-
Solyc08g076887.1	SL4.0ch08	58942661	58942783	-
Solyc08g077340.2	SL4.0ch08	59340600	59341101	+
Solyc08g077370.4	SL4.0ch08	59358757	59358891	-
Solyc08g077380.4	SL4.0ch08	59365673	59366286	-
Solyc08g077690.3	SL4.0ch08	59709201	59709323	+
Solyc08g077760.3	SL4.0ch08	59767219	59767689	-
Solyc08g077825.1	SL4.0ch08	59848335	59848828	+
Solyc08g078060.3	SL4.0ch08	60021419	60022582	-
Solyc08g078240.4	SL4.0ch08	60179465	60180035	-
Solyc08g078430.4	SL4.0ch08	60353053	60353133	-
Solyc08g078710.3	SL4.0ch08	60581616	60582131	+
Solyc08g079530.3	SL4.0ch08	61148171	61148359	-
Solyc08g080110.3	SL4.0ch08	61563383	61563496	+
Solyc08g080390.3	SL4.0ch08	61789912	61790153	+
Solyc08g080960.4	SL4.0ch08	62210848	62210930	-
Solyc08g081110.2	SL4.0ch08	62327650	62327741	+
Solyc08g081330.4	SL4.0ch08	62515075	62515982	+
Solyc08g081430.3	SL4.0ch08	62620557	62621318	+
Solyc08g081580.4	SL4.0ch08	62713462	62713558	+
Solyc08g081720.4	SL4.0ch08	62820679	62820777	-
Solyc08g081990.3	SL4.0ch08	63027152	63030006	-
Solyc08g082120.2	SL4.0ch08	63124555	63124638	+
Solyc08g082880.4	SL4.0ch08	63692174	63692336	+
Solyc08g083285.1	SL4.0ch08	63939939	63940157	+
Solyc08g083320.4	SL4.0ch08	63966415	63966521	-
Solyc09g005200.3	SL4.0ch09	172389	172607	+
Solyc09g005270.3	SL4.0ch09	214240	215553	-
Solyc09g005480.3	SL4.0ch09	336729	336946	-
Solyc09g005570.3	SL4.0ch09	401698	402013	+
Solyc09g005650.1	SL4.0ch09	445501	445581	-
Solyc09g005660.4	SL4.0ch09	451266	452847	-
Solyc09g005690.3	SL4.0ch09	468679	468847	-
Solyc09g005800.2	SL4.0ch09	550715	550781	+
Solyc09g007270.3	SL4.0ch09	884155	884335	+
Solyc09g007360.3	SL4.0ch09	975296	975867	-
Solyc09g007410.3	SL4.0ch09	1007187	1007822	-
Solyc09g007460.4	SL4.0ch09	1044191	1044700	+
Solyc09g008290.4	SL4.0ch09	1769591	1769667	-
Solyc09g008730.3	SL4.0ch09	2206674	2206810	+
Solyc09g008913.1	SL4.0ch09	2339344	2340196	-
Solyc09g008930.4	SL4.0ch09	2352784	2352963	-
Solyc09g009430.3	SL4.0ch09	2900409	2900508	-
Solyc09g009460.4	SL4.0ch09	2929145	2929249	+
Solyc09g009580.4	SL4.0ch09	3038459	3039135	+
Solyc09g009650.3	SL4.0ch09	3097286	3097382	-
Solyc09g009780.4	SL4.0ch09	3293515	3294915	+
Solyc09g009950.4	SL4.0ch09	3442877	3442966	+
Solyc09g010080.3	SL4.0ch09	3509718	3509794	+
Solyc09g010160.3	SL4.0ch09	3573529	3575176	+
Solyc09g010640.2	SL4.0ch09	4010465	4010542	-
Solyc09g150103.1	SL4.0ch09	4293900	4294259	+
Solyc09g011250.3	SL4.0ch09	4619806	4619874	+
Solyc09g011490.3	SL4.0ch09	4857544	4857684	-
Solyc09g011620.2	SL4.0ch09	4921018	4921180	+
Solyc09g011740.4	SL4.0ch09	5080360	5080428	+
Solyc09g013070.3	SL4.0ch09	5480325	5480708	+
Solyc09g014410.3	SL4.0ch09	6036833	6037719	-
Solyc09g015000.4	SL4.0ch09	7449830	7449895	+
Solyc09g015360.4	SL4.0ch09	8639564	8640578	-
Solyc09g015650.4	SL4.0ch09	10607723	10609757	+
Solyc09g015670.3	SL4.0ch09	10695983	10696066	-
Solyc09g018750.3	SL4.0ch09	16920784	16921208	-
Solyc09g020010.2	SL4.0ch09	18412729	18413023	-
Solyc09g037130.2	SL4.0ch09	19890860	19890973	-
Solyc09g042700.4	SL4.0ch09	24116171	24116650	-
Solyc09g042780.2	SL4.0ch09	24730691	24732556	+
Solyc09g031900.4	SL4.0ch09	25997890	25998239	-
Solyc09g031650.3	SL4.0ch09	26665362	26666814	+
Solyc09g048980.4	SL4.0ch09	31943577	31943664	+
Solyc09g056130.4	SL4.0ch09	43246551	43247030	-
Solyc09g056430.4	SL4.0ch09	45211945	45212025	-
Solyc09g057880.3	SL4.0ch09	47779105	47780238	+
Solyc09g059030.4	SL4.0ch09	49096033	49096196	-
Solyc09g059340.2	SL4.0ch09	50409536	50411869	-
Solyc09g150132.1	SL4.0ch09	50459033	50459093	+
Solyc09g059460.4	SL4.0ch09	50612267	50612362	+
Solyc09g059510.3	SL4.0ch09	50684359	50684615	-
Solyc09g059630.3	SL4.0ch09	51032098	51033135	-
Solyc09g059650.4	SL4.0ch09	51091336	51093489	-
Solyc09g060070.2	SL4.0ch09	53573140	53573605	+
Solyc09g061270.4	SL4.0ch09	54584368	54586477	-
Solyc09g064160.3	SL4.0ch09	57362920	57363010	-
Solyc09g064380.3	SL4.0ch09	57667204	57670338	-
Solyc09g064840.4	SL4.0ch09	58411772	58411858	+
Solyc09g064890.4	SL4.0ch09	58495568	58497857	+
Solyc09g065020.4	SL4.0ch09	58871538	58871638	+
Solyc09g065100.3	SL4.0ch09	59051414	59052428	+
Solyc09g065290.4	SL4.0ch09	59451788	59452151	+
Solyc09g065620.3	SL4.0ch09	59882194	59882407	+
Solyc09g065780.3	SL4.0ch09	60157766	60157838	-
Solyc09g065900.3	SL4.0ch09	60292177	60292259	-
Solyc09g065940.4	SL4.0ch09	60322644	60322729	-
Solyc09g065950.3	SL4.0ch09	60331002	60334065	-
Solyc09g065990.3	SL4.0ch09	60356743	60363032	+
Solyc09g025260.4	SL4.0ch09	61129404	61129526	-
Solyc09g074050.3	SL4.0ch09	61968209	61968606	+
Solyc09g074470.3	SL4.0ch09	62476682	62476836	-
Solyc09g074740.2	SL4.0ch09	62772221	62773056	+
Solyc09g150155.1	SL4.0ch09	62893189	62895290	-
Solyc09g075490.4	SL4.0ch09	63413166	63413487	-
Solyc09g075760.4	SL4.0ch09	63597803	63600924	+
Solyc09g082110.4	SL4.0ch09	64051691	64051770	-
Solyc09g083180.3	SL4.0ch09	64959671	64960755	-
Solyc09g083200.4	SL4.0ch09	64983118	64983317	+
Solyc09g083330.3	SL4.0ch09	65108627	65109468	-
Solyc09g083360.3	SL4.0ch09	65127595	65128351	+
Solyc09g089740.3	SL4.0ch09	65556458	65556843	+
Solyc09g089760.1	SL4.0ch09	65559024	65559097	+
Solyc09g089810.1	SL4.0ch09	65570811	65570879	+
Solyc09g089870.3	SL4.0ch09	65591346	65591462	-
Solyc09g090050.4	SL4.0ch09	65698513	65698614	-
Solyc09g090220.3	SL4.0ch09	65867979	65868074	+
Solyc09g090420.4	SL4.0ch09	66036159	66037485	-
Solyc09g091150.2	SL4.0ch09	66585898	66586894	+
Solyc09g091250.4	SL4.0ch09	66645043	66645348	+
Solyc09g092200.3	SL4.0ch09	67446510	67447119	-
Solyc09g092300.3	SL4.0ch09	67539414	67541015	-
Solyc09g092490.3	SL4.0ch09	67668290	67669006	+
Solyc09g092670.3	SL4.0ch09	67751412	67751577	+
Solyc09g097800.2	SL4.0ch09	67859405	67859574	-
Solyc09g097990.1	SL4.0ch09	67983293	67983610	+
Solyc09g098770.2	SL4.0ch09	67995075	67995200	+
Solyc09g098070.3	SL4.0ch09	68034344	68034490	-
Solyc09g098100.4	SL4.0ch09	68046833	68046939	-
Solyc09g098110.4	SL4.0ch09	68061423	68066390	-
Solyc09g098350.4	SL4.0ch09	68247346	68247629	+
Solyc09g098425.1	SL4.0ch09	68316528	68316594	+
Solyc10g005330.3	SL4.0ch10	121719	122099	-
Solyc10g005440.3	SL4.0ch10	210204	210294	-
Solyc10g005700.3	SL4.0ch10	453752	453843	+
Solyc10g005780.3	SL4.0ch10	509954	510044	-
Solyc10g005840.4	SL4.0ch10	537597	537697	+
Solyc10g005880.3	SL4.0ch10	560258	560343	+
Solyc10g006190.4	SL4.0ch10	786962	787784	-
Solyc10g006530.4	SL4.0ch10	983070	983875	+
Solyc10g006660.3	SL4.0ch10	1050543	1051530	-
Solyc10g006750.4	SL4.0ch10	1092704	1092806	+
Solyc10g006800.4	SL4.0ch10	1126956	1127057	-
Solyc10g007020.1	SL4.0ch10	1307297	1307422	-
Solyc10g150102.1	SL4.0ch10	1388499	1390633	-
Solyc10g007280.4	SL4.0ch10	1564521	1564611	-
Solyc10g007300.2	SL4.0ch10	1586972	1587047	+
Solyc10g007360.4	SL4.0ch10	1628867	1629653	-
Solyc10g007680.4	SL4.0ch10	1827188	1827394	-
Solyc10g007730.3	SL4.0ch10	1857837	1859069	+
Solyc10g008530.1	SL4.0ch10	2525289	2526259	+
Solyc10g008790.3	SL4.0ch10	2740530	2742874	-
Solyc10g008840.3	SL4.0ch10	2778210	2778694	+
Solyc10g009365.1	SL4.0ch10	3316627	3316789	+
Solyc10g011700.4	SL4.0ch10	3767949	3768466	+
Solyc10g011810.4	SL4.0ch10	3832331	3832588	-
Solyc10g012070.4	SL4.0ch10	4197857	4197943	-
Solyc10g017550.4	SL4.0ch10	5224848	5226324	-
Solyc10g018420.3	SL4.0ch10	7504895	7505019	-
Solyc10g019170.2	SL4.0ch10	11839495	11839831	+
Solyc10g061930.1	SL4.0ch10	22384444	22385081	+
Solyc10g044640.3	SL4.0ch10	26223428	26223534	+
Solyc10g044670.3	SL4.0ch10	26380910	26381036	+
Solyc10g044670.3	SL4.0ch10	26381362	26382109	+
Solyc10g044920.2	SL4.0ch10	27926010	27926444	+
Solyc10g045290.2	SL4.0ch10	31627510	31628026	+
Solyc10g046970.2	SL4.0ch10	37958608	37958716	-
Solyc10g047040.3	SL4.0ch10	38236058	38236327	+
Solyc10g047130.2	SL4.0ch10	38867128	38867233	+
Solyc10g047350.2	SL4.0ch10	39581792	39583526	-
Solyc10g050105.1	SL4.0ch10	46830966	46831126	-
Solyc10g051050.3	SL4.0ch10	50454818	50454902	+
Solyc10g051340.2	SL4.0ch10	50972139	50972213	-
Solyc10g053980.2	SL4.0ch10	53363452	53363749	+
Solyc10g054070.1	SL4.0ch10	53605350	53606300	+
Solyc10g054670.3	SL4.0ch10	54766688	54767929	-
Solyc10g054730.1	SL4.0ch10	54865486	54865593	-
Solyc10g055460.2	SL4.0ch10	55860692	55863042	-
Solyc10g055597.1	SL4.0ch10	56122978	56124111	+
Solyc10g055780.1	SL4.0ch10	56464092	56464174	-
Solyc10g074570.2	SL4.0ch10	57139255	57139408	+
Solyc10g074590.2	SL4.0ch10	57151068	57151156	-
Solyc10g075020.3	SL4.0ch10	57748809	57748882	-
Solyc10g076290.2	SL4.0ch10	58313875	58315706	+
Solyc10g076750.2	SL4.0ch10	58786317	58786539	+
Solyc10g076790.2	SL4.0ch10	58838509	58838580	-
Solyc10g076800.2	SL4.0ch10	58850590	58850706	-
Solyc10g076930.2	SL4.0ch10	58980730	58981444	-
Solyc10g077110.1	SL4.0ch10	59081749	59082192	+
Solyc10g078550.4	SL4.0ch10	59459985	59460084	-
Solyc10g078750.2	SL4.0ch10	59589196	59589306	+
Solyc10g079200.2	SL4.0ch10	59903543	59903755	-
Solyc10g079690.2	SL4.0ch10	60298688	60299538	+
Solyc10g079710.3	SL4.0ch10	60327581	60327937	+
Solyc10g079770.3	SL4.0ch10	60384153	60384218	-
Solyc10g079960.1	SL4.0ch10	60502735	60503451	-
Solyc10g150142.1	SL4.0ch10	60787521	60787623	+
Solyc10g080440.2	SL4.0ch10	60831870	60831943	+
Solyc10g080730.3	SL4.0ch10	61049998	61050803	-
Solyc10g081380.2	SL4.0ch10	61572929	61573197	-
Solyc10g081410.2	SL4.0ch10	61589755	61590680	+
Solyc10g081510.2	SL4.0ch10	61671753	61671877	+
Solyc10g081560.3	SL4.0ch10	61712296	61713063	-
Solyc10g082066.1	SL4.0ch10	62081021	62081308	+
Solyc10g083290.4	SL4.0ch10	62274816	62274901	-
Solyc10g083340.3	SL4.0ch10	62338286	62338811	+
Solyc10g083370.1	SL4.0ch10	62368167	62370390	+
Solyc10g083470.2	SL4.0ch10	62419452	62419708	-
Solyc10g083520.2	SL4.0ch10	62476821	62476951	+
Solyc10g083980.1	SL4.0ch10	62828393	62828838	-
Solyc10g087015.1	SL4.0ch10	63198637	63198901	+
Solyc10g084690.2	SL4.0ch10	63282191	63282274	+
Solyc10g085380.2	SL4.0ch10	63738363	63738771	+
Solyc10g085440.1	SL4.0ch10	63774511	63774651	-
Solyc10g085450.3	SL4.0ch10	63774956	63775058	-
Solyc10g085470.1	SL4.0ch10	63787872	63787990	-
Solyc10g085680.2	SL4.0ch10	63936862	63937151	-
Solyc10g085920.3	SL4.0ch10	64089994	64090321	-
Solyc10g086030.2	SL4.0ch10	64164078	64165102	-
Solyc10g086320.2	SL4.0ch10	64333337	64334855	-
Solyc10g086360.2	SL4.0ch10	64366280	64366393	+
Solyc10g086535.1	SL4.0ch10	64474335	64474429	+
Solyc10g086560.3	SL4.0ch10	64501412	64502374	-
Solyc10g086660.2	SL4.0ch10	64589383	64589471	-
Solyc11g005170.2	SL4.0ch11	161977	163664	+
Solyc11g005250.3	SL4.0ch11	216870	220068	-
Solyc11g005650.1	SL4.0ch11	501818	503120	-
Solyc11g005760.3	SL4.0ch11	608387	609368	-
Solyc11g005900.2	SL4.0ch11	755498	756144	-
Solyc11g006210.3	SL4.0ch11	999115	999216	+
Solyc11g006470.2	SL4.0ch11	1196534	1197699	+
Solyc11g006480.1	SL4.0ch11	1200466	1201061	-
Solyc11g006485.1	SL4.0ch11	1205732	1206596	+
Solyc11g006930.3	SL4.0ch11	1481771	1482041	+
Solyc11g006940.3	SL4.0ch11	1485703	1487835	+
Solyc11g006950.3	SL4.0ch11	1489507	1489869	-
Solyc11g007030.3	SL4.0ch11	1555233	1557198	-
Solyc11g007250.2	SL4.0ch11	1685230	1685752	-
Solyc11g007410.3	SL4.0ch11	1777861	1778095	-
Solyc11g007510.2	SL4.0ch11	1805977	1806073	+
Solyc11g007540.2	SL4.0ch11	1829970	1830077	-
Solyc11g008380.3	SL4.0ch11	2612775	2612859	-
Solyc11g008890.2	SL4.0ch11	3093088	3093297	-
Solyc11g010870.2	SL4.0ch11	3974922	3975884	-
Solyc11g011130.3	SL4.0ch11	4245589	4246993	-
Solyc11g011275.1	SL4.0ch11	4358895	4359181	-
Solyc11g011400.2	SL4.0ch11	4506326	4506595	+
Solyc11g011533.1	SL4.0ch11	4631526	4633747	+
Solyc11g011620.3	SL4.0ch11	4737809	4738071	-
Solyc11g011840.2	SL4.0ch11	4854412	4855686	+
Solyc11g012195.1	SL4.0ch11	5167761	5168376	-
Solyc11g012300.1	SL4.0ch11	5207595	5207708	-
Solyc11g012325.1	SL4.0ch11	5236617	5236996	+
Solyc11g012550.3	SL4.0ch11	5419671	5420183	+
Solyc11g012950.2	SL4.0ch11	5874118	5874205	+
Solyc11g013260.3	SL4.0ch11	6246913	6248689	+
Solyc11g013380.1	SL4.0ch11	6450615	6453895	-
Solyc11g013750.3	SL4.0ch11	7170850	7172772	+
Solyc11g013840.3	SL4.0ch11	7329453	7332092	-
Solyc11g020210.2	SL4.0ch11	10577835	10578104	+
Solyc11g020213.1	SL4.0ch11	10579822	10579913	+
Solyc11g020870.3	SL4.0ch11	12895148	12895239	-
Solyc11g020910.3	SL4.0ch11	12988726	12988805	+
Solyc11g021360.3	SL4.0ch11	13667432	13667578	-
Solyc11g021363.1	SL4.0ch11	13697279	13697565	+
Solyc11g051020.3	SL4.0ch11	16896562	16896637	-
Solyc11g027840.2	SL4.0ch11	18150447	18151397	+
Solyc11g030380.2	SL4.0ch11	20760727	20760916	-
Solyc11g030550.3	SL4.0ch11	21012385	21013549	+
Solyc11g030730.2	SL4.0ch11	22216313	22216374	-
Solyc11g045670.3	SL4.0ch11	26777341	26778750	-
Solyc11g045480.3	SL4.0ch11	29156859	29159571	-
Solyc11g045220.2	SL4.0ch11	30176957	30177061	+
Solyc11g045120.3	SL4.0ch11	30475862	30475975	+
Solyc11g044933.1	SL4.0ch11	30764368	30764805	+
Solyc11g044235.1	SL4.0ch11	31992531	31992652	-
Solyc11g056650.2	SL4.0ch11	45834510	45835106	-
Solyc11g065080.2	SL4.0ch11	48421771	48421856	+
Solyc11g065210.3	SL4.0ch11	48595879	48595970	+
Solyc11g065700.2	SL4.0ch11	49279549	49279611	-
Solyc11g065750.2	SL4.0ch11	49393431	49393538	-
Solyc11g065960.3	SL4.0ch11	49630462	49631745	+
Solyc11g066260.2	SL4.0ch11	50010839	50011003	-
Solyc11g066290.2	SL4.0ch11	50044638	50044727	-
Solyc11g066860.2	SL4.0ch11	50688261	50688339	-
Solyc11g067070.1	SL4.0ch11	50845317	50845888	-
Solyc11g068560.2	SL4.0ch11	51311292	51311387	-
Solyc11g068650.2	SL4.0ch11	51358670	51358768	+
Solyc11g068760.2	SL4.0ch11	51450775	51452909	+
Solyc11g069360.2	SL4.0ch11	52029647	52030281	+
Solyc11g069960.2	SL4.0ch11	52623413	52623894	-
Solyc11g070160.2	SL4.0ch11	52744820	52744897	+
Solyc11g071330.3	SL4.0ch11	52922234	52922331	+
Solyc11g071450.3	SL4.0ch11	52985571	52985654	+
Solyc11g071690.3	SL4.0ch11	53162092	53162196	-
Solyc11g072120.2	SL4.0ch11	53442249	53443459	-
Solyc11g072250.2	SL4.0ch11	53529069	53529297	-
Solyc11g072270.3	SL4.0ch11	53538507	53540623	-
Solyc11g072450.2	SL4.0ch11	53686535	53686611	-
Solyc11g072700.2	SL4.0ch11	53966145	53966231	-
Solyc11g072810.2	SL4.0ch11	54071431	54071490	+
Solyc11g072825.1	SL4.0ch11	54080765	54081102	-
Solyc11g072870.1	SL4.0ch11	54110203	54110276	-
Solyc11g073050.2	SL4.0ch11	54228716	54228838	+
Solyc11g073120.2	SL4.0ch11	54277845	54278044	+
Solyc11g073190.2	SL4.0ch11	54308695	54310003	-
Solyc12g005030.3	SL4.0ch12	32437	32526	+
Solyc12g005390.2	SL4.0ch12	248827	249336	+
Solyc12g005560.1	SL4.0ch12	316702	317262	+
Solyc12g005570.2	SL4.0ch12	317656	320009	-
Solyc12g005645.1	SL4.0ch12	358099	358433	+
Solyc12g005870.3	SL4.0ch12	518196	519734	+
Solyc12g005955.1	SL4.0ch12	598572	599596	-
Solyc12g006180.2	SL4.0ch12	737222	737297	+
Solyc12g006530.2	SL4.0ch12	1047279	1047362	+
Solyc12g006590.3	SL4.0ch12	1085687	1086027	+
Solyc12g006695.1	SL4.0ch12	1171621	1171734	-
Solyc12g006900.1	SL4.0ch12	1338977	1339081	+
Solyc12g008340.2	SL4.0ch12	1792750	1794430	+
Solyc12g008390.3	SL4.0ch12	1886175	1886285	+
Solyc12g008450.2	SL4.0ch12	1922956	1923204	-
Solyc12g008800.3	SL4.0ch12	2193579	2194132	+
Solyc12g008870.1	SL4.0ch12	2247786	2247908	-
Solyc12g008910.2	SL4.0ch12	2280747	2280866	+
Solyc12g009050.3	SL4.0ch12	2390157	2392966	-
Solyc12g009080.2	SL4.0ch12	2464386	2465626	+
Solyc12g009130.3	SL4.0ch12	2502534	2503060	+
Solyc12g009150.2	SL4.0ch12	2514675	2515045	+
Solyc12g009170.2	SL4.0ch12	2527758	2528219	+
Solyc12g009560.2	SL4.0ch12	2867871	2868160	+
Solyc12g009650.2	SL4.0ch12	2973694	2974295	-
Solyc12g009680.2	SL4.0ch12	2988488	2989105	-
Solyc12g009930.3	SL4.0ch12	3136075	3136191	+
Solyc12g010400.2	SL4.0ch12	3490691	3491317	+
Solyc12g010450.3	SL4.0ch12	3512567	3515501	-
Solyc12g010830.2	SL4.0ch12	3807573	3809312	-
Solyc12g011350.3	SL4.0ch12	4237637	4238011	-
Solyc12g013800.3	SL4.0ch12	4639065	4640609	-
Solyc12g014070.2	SL4.0ch12	4928225	4929682	+
Solyc12g015730.3	SL4.0ch12	5737687	5741268	+
Solyc12g015800.2	SL4.0ch12	5831172	5831242	-
Solyc12g017260.2	SL4.0ch12	6490690	6490769	-
Solyc12g017370.3	SL4.0ch12	6663326	6663769	+
Solyc12g017920.3	SL4.0ch12	7853140	7854727	-
Solyc12g019440.3	SL4.0ch12	10372809	10373091	+
Solyc12g019540.2	SL4.0ch12	10711051	10711868	+
Solyc12g019710.1	SL4.0ch12	11304931	11306148	-
Solyc12g020000.3	SL4.0ch12	12984948	12985103	-
Solyc12g077460.2	SL4.0ch12	21240645	21241832	-
Solyc12g150108.1	SL4.0ch12	38103349	38104031	+
Solyc12g035250.3	SL4.0ch12	38264738	38264860	-
Solyc12g035360.2	SL4.0ch12	38600453	38600553	+
Solyc12g036330.1	SL4.0ch12	44935500	44935713	+
Solyc12g036850.2	SL4.0ch12	47160155	47160600	-
Solyc12g038400.2	SL4.0ch12	49362377	49362492	+
Solyc12g038420.2	SL4.0ch12	49685120	49686902	-
Solyc12g040470.2	SL4.0ch12	53627543	53628122	+
Solyc12g042070.3	SL4.0ch12	56732339	56732438	-
Solyc12g042250.3	SL4.0ch12	57040316	57040403	+
Solyc12g042550.2	SL4.0ch12	57526766	57526834	-
Solyc12g042690.3	SL4.0ch12	57661937	57664312	-
Solyc12g044440.2	SL4.0ch12	59061538	59061946	+
Solyc12g150120.1	SL4.0ch12	59461472	59461932	-
Solyc12g049350.2	SL4.0ch12	60535568	60536270	-
Solyc12g049530.2	SL4.0ch12	60847854	60848127	-
Solyc12g049570.3	SL4.0ch12	60878820	60878917	-
Solyc12g049611.1	SL4.0ch12	60966080	60966596	+
Solyc12g056160.2	SL4.0ch12	61712861	61713592	+
Solyc12g056590.2	SL4.0ch12	62142557	62142795	+
Solyc12g056900.2	SL4.0ch12	62589467	62589840	-
Solyc12g056930.2	SL4.0ch12	62621517	62622038	+
Solyc12g056995.2	SL4.0ch12	62702216	62702340	-
Solyc12g057070.2	SL4.0ch12	62750948	62751044	+
Solyc12g087820.1	SL4.0ch12	62886207	62888408	-
Solyc12g087970.2	SL4.0ch12	63041160	63041261	-
Solyc12g088230.3	SL4.0ch12	63239950	63240084	-
Solyc12g088830.3	SL4.0ch12	63612300	63612424	-
Solyc12g089290.3	SL4.0ch12	63975986	63976560	+
Solyc12g094490.2	SL4.0ch12	64196462	64196524	+
Solyc12g094580.3	SL4.0ch12	64247480	64247883	-
Solyc12g096400.2	SL4.0ch12	64848451	64848713	-
Solyc12g097000.2	SL4.0ch12	65199530	65199788	-
Solyc12g097020.2	SL4.0ch12	65205571	65205791	-
Solyc12g099020.2	SL4.0ch12	65859612	65859766	-
Solyc12g099120.3	SL4.0ch12	65921007	65921235	+
Solyc12g099170.3	SL4.0ch12	65946185	65946742	+
Solyc12g099210.2	SL4.0ch12	65966107	65966763	+
Solyc12g099370.2	SL4.0ch12	66074212	66074836	+
Solyc12g099400.2	SL4.0ch12	66092006	66092097	-
Solyc12g100320.2	SL4.0ch12	66621810	66623374	-
