gene_id	chromosome	start	end	strand
AT4G13710	4	7962654	7963193	+
AT4G14050	4	8105145	8105227	-
AT4G14140	4	8146124	8146336	+
AT4G14160	4	8171991	8172206	+
AT4G14170	4	8177530	8177826	-
AT4G14180	4	8183147	8183224	+
AT4G14276	4	8220874	8220966	+
AT4G14280	4	8222692	8222775	+
AT4G14280	4	8224576	8224651	+
AT4G14370	4	8279792	8279903	-
AT4G14370	4	8282819	8282919	-
AT4G14560	4	8361340	8361431	+
AT4G14723	4	8440264	8440460	+
AT4G06225	4	8459618	8459705	+
AT4G14820	4	8509406	8509481	-
AT4G14920	4	8536174	8536289	-
AT4G14960	4	8548879	8548963	-
AT4G15000	4	8572266	8572361	+
AT4G15180	4	8651724	8651878	+
AT4G15250	4	8711177	8711484	-
AT4G15330	4	8752845	8752928	-
AT4G15360	4	8771103	8771186	+
AT4G15370	4	8779384	8779481	-
AT4G15396	4	8809892	8809954	+
AT4G16015	4	9073426	9073503	+
AT4G16030	4	9083972	9084064	+
AT4G16260	4	9201275	9201455	-
AT4G16310	4	9218160	9218394	+
AT4G16470	4	9289168	9289341	-
AT4G16500	4	9301225	9301309	-
AT4G16510	4	9303114	9303274	+
AT4G16545	4	9319592	9319690	-
AT4G16590	4	9345710	9346642	+
AT4G06410	4	9386840	9386987	-
AT4G16680	4	9387545	9387773	-
AT4G16840	4	9475161	9475348	+
AT4G16855	4	9481908	9482017	+
AT4G16880	4	9496970	9497107	-
AT4G16890	4	9504915	9504991	-
AT4G16920	4	9525080	9525233	-
AT4G16930	4	9529856	9529942	-
AT4G16950	4	9543736	9543861	-
AT4G16960	4	9550381	9550531	-
AT4G16983	4	9557277	9557318	-
AT4G17180	4	9646864	9646940	+
AT4G17410	4	9716190	9716349	+
AT4G17505	4	9764724	9765152	-
AT4G17640	4	9826217	9826358	+
AT4G17730	4	9866525	9866695	+
AT4G17785	4	9881904	9881987	-
AT4G17785	4	9882768	9883102	-
AT4G17810	4	9907348	9907437	+
AT4G17960	4	9971379	9971987	+
AT4G18195	4	10069749	10069820	+
AT4G18197	4	10071806	10071887	+
AT4G18205	4	10073881	10073962	+
AT4G18210	4	10076206	10076353	+
AT4G18220	4	10078799	10078967	+
AT4G18250	4	10089998	10090080	-
AT4G18380	4	10159531	10159608	+
AT4G18390	4	10164335	10164568	-
AT4G06780	4	10169753	10169986	-
AT4G18580	4	10235528	10235906	-
AT4G18600	4	10240017	10240110	-
AT4G18870	4	10346871	10346966	+
AT4G18880	4	10348753	10348829	-
AT4G18990	4	10403456	10404037	-
AT4G19035	4	10428001	10428914	-
AT4G19050	4	10440166	10440244	-
AT4G19050	4	10443789	10444037	-
AT4G19070	4	10447738	10448123	-
AT4G19100	4	10453510	10453771	+
AT4G19130	4	10468689	10468808	-
AT4G19370	4	10567378	10567445	-
AT4G19500	4	10626251	10626344	+
AT4G19500	4	10627382	10627467	+
AT4G19520	4	10646011	10646630	-
AT4G19570	4	10665367	10665499	+
AT4G19740	4	10739839	10739938	-
AT4G19770	4	10753729	10753814	-
AT4G19800	4	10761399	10761476	-
AT4G19810	4	10763797	10763937	-
AT4G19820	4	10767849	10767926	-
AT4G19870	4	10782869	10783024	-
AT4G19925	4	10800128	10800229	-
AT4G19975	4	10823903	10824041	+
AT4G20362	4	10991912	10992040	-
AT4G20480	4	11034897	11034968	-
AT4G21065	4	11246271	11246362	+
AT4G21210	4	11308185	11308265	+
AT4G21480	4	11433749	11433832	-
AT4G21690	4	11527693	11527949	+
AT4G21705	4	11534502	11534583	-
AT4G21870	4	11604028	11604152	-
AT4G21926	4	11639766	11639914	-
AT4G21950	4	11644249	11644430	+
AT4G22214	4	11755437	11755527	+
AT4G22217	4	11758701	11758778	+
AT4G22233	4	11763789	11763913	-
AT4G22270	4	11775673	11775768	+
AT4G07085	4	11810355	11810638	+
AT4G22930	4	12021504	12021611	+
AT4G23190	4	12143647	12143780	-
AT4G23340	4	12196347	12196446	-
AT4G23750	4	12376489	12376699	+
AT4G23800	4	12391979	12392084	+
AT4G07190	4	12421027	12421216	+
AT4G23930	4	12436446	12436526	-
AT4G23960	4	12445296	12445421	+
AT4G24060	4	12503994	12504412	+
AT4G24390	4	12613530	12613831	-
AT4G24420	4	12626804	12627046	+
AT4G24440	4	12633290	12633440	+
AT4G24520	4	12666504	12666596	-
AT4G24600	4	12700002	12700119	+
AT4G24715	4	12750367	12750664	-
AT4G24920	4	12820717	12820799	-
AT4G25160	4	12903540	12903630	-
AT4G25220	4	12921009	12921130	+
AT4G25390	4	12978884	12979345	+
AT4G25430	4	12999801	12999893	+
AT4G25707	4	13097465	13097531	-
AT4G25710	4	13098645	13098720	-
AT4G26095	4	13227266	13227505	-
AT4G26255	4	13293986	13294069	+
AT4G26288	4	13307841	13307967	+
AT4G26390	4	13343519	13343605	+
AT4G26400	4	13346068	13346404	-
AT4G26450	4	13362432	13362547	+
AT4G26460	4	13369785	13369858	+
AT4G26485	4	13377962	13378051	-
AT4G26488	4	13381035	13381104	-
AT4G26582	4	13415108	13415275	+
AT4G26650	4	13445268	13445736	+
AT4G26680	4	13456429	13456605	+
AT4G26701	4	13467887	13467986	+
AT4G26940	4	13530407	13530567	-
AT4G26950	4	13534094	13534215	-
AT4G27240	4	13641549	13642182	+
AT4G27250	4	13643237	13643354	-
AT4G27310	4	13676438	13676529	+
AT4G27360	4	13694170	13694343	+
AT4G27430	4	13722808	13723035	+
AT4G27460	4	13733265	13733413	+
AT4G27740	4	13839241	13839391	+
AT4G27890	4	13886984	13887097	+
AT4G27900	4	13890727	13890818	+
AT4G27920	4	13901343	13901424	+
AT4G27960	4	13917241	13917342	-
AT4G28025	4	13936537	13937284	-
AT4G28085	4	13960436	13960547	+
AT4G28170	4	13981962	13982470	+
AT4G28260	4	14004915	14005003	+
AT4G28397	4	14045985	14046065	+
AT4G28570	4	14119758	14119886	+
AT4G28650	4	14144571	14144650	-
AT4G28670	4	14153618	14153707	+
AT4G28703	4	14166451	14166560	+
AT4G28800	4	14221926	14222019	+
AT4G28811	4	14227004	14227343	+
AT4G29020	4	14305288	14305422	+
AT4G29240	4	14419352	14419438	+
AT4G29250	4	14421187	14421268	+
AT4G29285	4	14431665	14431994	+
AT4G29470	4	14484503	14484583	-
AT4G29560	4	14505709	14505805	-
AT4G08215	4	14573452	14573544	+
AT4G29860	4	14602884	14602978	-
AT4G29990	4	14669282	14669362	-
AT4G30064	4	14694363	14694467	+
AT4G30070	4	14697607	14697983	+
AT4G30100	4	14713850	14714109	+
AT4G30430	4	14879341	14879765	-
AT4G30540	4	14924774	14924967	+
AT4G08295	4	14947906	14948000	-
AT4G30630	4	14951876	14951964	+
AT4G30760	4	14982601	14982668	+
AT4G30850	4	15020358	15020438	-
AT4G31060	4	15116189	15116332	+
AT4G31110	4	15127270	15127335	+
AT4G31200	4	15161863	15161964	-
AT4G31270	4	15183722	15184049	-
AT4G31300	4	15188802	15188924	+
AT4G31398	4	15238844	15238964	-
AT4G31570	4	15303825	15303924	+
AT4G32285	4	15585872	15585973	+
AT4G32430	4	15653337	15653472	+
AT4G32620	4	15731679	15731883	+
AT4G32670	4	15762939	15763037	-
AT4G32890	4	15875817	15875907	+
AT4G33450	4	16096339	16096443	-
AT4G33660	4	16167543	16167664	-
AT4G33985	4	16288393	16288484	-
AT4G33990	4	16292584	16292671	-
AT4G34050	4	16310935	16311435	+
AT4G08935	4	16343705	16343785	+
AT4G34220	4	16382246	16382373	-
AT4G34332	4	16424908	16425024	-
AT4G34340	4	16426581	16427633	-
AT4G34440	4	16465853	16465936	+
AT4G34680	4	16553480	16553694	+
AT4G34710	4	16562466	16562562	-
AT4G34750	4	16578053	16578177	+
AT4G34990	4	16661932	16662026	-
AT4G35060	4	16686261	16686344	-
AT4G35070	4	16694594	16694670	+
AT4G35310	4	16802123	16802364	+
AT4G35490	4	16856428	16856701	+
AT4G36000	4	17037785	17037872	-
AT4G36020	4	17043760	17043861	-
AT4G36032	4	17046130	17046289	+
AT4G36080	4	17072149	17072764	-
AT4G36140	4	17099919	17099992	-
AT4G36150	4	17105264	17105358	+
AT4G36510	4	17228928	17229385	+
AT4G36520	4	17234906	17234989	-
AT4G36648	4	17282413	17282510	-
AT4G36650	4	17283810	17283894	-
AT4G36800	4	17342191	17342678	-
AT4G36820	4	17347447	17347535	+
AT4G36830	4	17350286	17350781	+
AT4G36840	4	17352776	17353069	+
AT4G37430	4	17598127	17598211	+
AT4G37540	4	17640188	17640325	-
AT4G37720	4	17719096	17719189	-
AT4G37820	4	17785512	17785656	+
AT4G37895	4	17814566	17814645	+
AT4G37910	4	17825015	17825334	-
AT4G38062	4	17876340	17876501	+
AT4G38090	4	17884053	17884122	-
AT4G38170	4	17904629	17904736	+
AT4G38213	4	17924664	17924731	-
AT4G38290	4	17943098	17943706	+
AT4G38440	4	17989289	17989476	+
AT4G38545	4	18023640	18024341	-
AT4G38620	4	18054129	18054290	+
AT4G38670	4	18069741	18069814	-
AT4G38905	4	18144364	18144528	-
AT4G39100	4	18218734	18219335	-
AT4G39130	4	18228369	18228574	-
AT4G39250	4	18271482	18271579	-
AT4G39320	4	18289234	18289333	+
AT4G39560	4	18382507	18382592	-
AT4G39630	4	18398664	18398779	-
AT4G39680	4	18416962	18417346	-
AT4G39700	4	18424437	18424601	+
AT4G40080	4	18579814	18579887	+
AT5G01070	5	25344	25428	-
AT5G01215	5	85262	85356	-
AT5G01310	5	126503	126667	+
AT5G01320	5	129655	129721	-
AT5G01410	5	172087	172560	-
AT5G01690	5	257629	257768	+
AT5G01920	5	361080	361162	+
AT5G02200	5	437564	438204	+
AT5G02500	5	554442	554831	-
AT5G02660	5	602248	602330	+
AT5G02800	5	636291	636365	-
AT5G02950	5	690809	690931	+
AT5G03050	5	714022	715300	-
AT5G03060	5	717697	717893	-
AT5G03190	5	758661	758842	+
AT5G03435	5	855696	855847	-
AT5G03440	5	857903	858294	-
AT5G03530	5	887094	887458	-
AT5G03720	5	971174	971616	-
AT5G03960	5	1068831	1068893	-
AT5G03970	5	1072961	1073371	-
AT5G03995	5	1077756	1078122	-
AT5G04020	5	1086168	1086267	-
AT5G04047	5	1095344	1095435	-
AT5G04210	5	1155491	1155578	-
AT5G04290	5	1201447	1201525	+
AT5G04330	5	1213328	1213404	-
AT5G04500	5	1283922	1284020	+
AT5G04670	5	1337837	1337920	-
AT5G04750	5	1372372	1373053	+
AT5G05085	5	1503715	1503797	-
AT5G05390	5	1596823	1596911	+
AT5G05410	5	1602370	1602626	+
AT5G05410	5	1603377	1603475	+
AT5G05610	5	1677224	1677318	-
AT5G05780	5	1736977	1737078	+
AT5G05790	5	1741702	1741853	-
AT5G05860	5	1766020	1766470	+
AT5G05870	5	1768170	1768269	+
AT5G05890	5	1773057	1773134	+
AT5G06080	5	1831051	1831148	-
AT5G06090	5	1835688	1835801	+
AT5G06110	5	1843064	1843643	-
AT5G06230	5	1885283	1885397	-
AT5G06270	5	1912818	1912894	+
AT5G06280	5	1918102	1918367	-
AT5G01265	5	1960001	1960127	+
AT5G06520	5	1987373	1987455	-
AT5G06570	5	2007874	2008048	-
AT5G06620	5	2035148	2035244	+
AT5G06900	5	2136787	2137028	-
AT5G06905	5	2139116	2139190	-
AT5G06940	5	2148425	2148499	-
AT5G07120	5	2209367	2209446	-
AT5G07140	5	2214538	2214848	+
AT5G07250	5	2274742	2274967	-
AT5G07310	5	2305937	2306121	+
AT5G07450	5	2358698	2358882	-
AT5G07571	5	2396669	2396894	-
AT5G07572	5	2396768	2396879	+
AT5G07590	5	2403368	2403700	-
AT5G07730	5	2457596	2457675	-
AT5G08070	5	2584522	2584871	+
AT5G08139	5	2617312	2617417	+
AT5G08310	5	2672443	2672594	-
AT5G08350	5	2686953	2687042	-
AT5G08730	5	2846536	2846624	-
AT5G09270	5	2880019	2880475	+
AT5G09620	5	2984423	2984536	-
AT5G09630	5	2987238	2987504	-
AT5G09880	5	3083330	3083928	-
AT5G09950	5	3105832	3105922	-
AT5G10370	5	3262214	3262431	+
AT5G10410	5	3272365	3272478	+
AT5G10605	5	3352220	3352316	-
AT5G10620	5	3355027	3355120	-
AT5G10680	5	3373374	3373469	+
AT5G10790	5	3410247	3410747	+
AT5G10830	5	3423881	3424013	+
AT5G10890	5	3434803	3434952	-
AT5G11150	5	3546500	3546628	-
AT5G11530	5	3700965	3701199	+
AT5G11620	5	3738900	3739009	-
AT5G11630	5	3740878	3741503	+
AT5G11690	5	3761492	3761738	+
AT5G11720	5	3777073	3777201	+
AT5G12240	5	3959324	3960210	-
AT5G13120	5	4164592	4164696	-
AT5G13140	5	4171302	4171554	-
AT5G13310	5	4265082	4265643	+
AT5G13450	5	4311256	4311556	-
AT5G13590	5	4373623	4373750	-
AT5G02125	5	4495699	4495797	+
AT5G14270	5	4604897	4605111	+
AT5G14360	5	4631312	4631423	+
AT5G14570	5	4695629	4695706	-
AT5G15190	5	4933035	4933117	-
AT5G15260	5	4953228	4953620	-
AT5G15320	5	4977857	4978610	+
AT5G15581	5	5071975	5072070	+
AT5G15620	5	5083603	5083694	+
AT5G15690	5	5114168	5114237	-
AT5G15710	5	5124310	5124772	+
AT5G15790	5	5148845	5148949	+
AT5G15840	5	5171703	5171935	-
AT5G15845	5	5178008	5178116	+
AT5G15890	5	5188437	5188517	-
AT5G16200	5	5290234	5290344	-
AT5G16235	5	5304823	5304921	-
AT5G16330	5	5346774	5346859	-
AT5G16360	5	5355994	5356101	-
AT5G16410	5	5366636	5366891	-
AT5G16453	5	5375752	5375861	-
AT5G16470	5	5380130	5380234	+
AT5G16740	5	5501584	5501746	-
AT5G16780	5	5516727	5517399	-
AT5G16790	5	5523507	5523834	-
AT5G16850	5	5538597	5538713	-
AT5G16910	5	5561275	5561653	+
AT5G16910	5	5563469	5563550	+
AT5G17522	5	5775723	5776075	+
AT5G17540	5	5783006	5783241	-
AT5G17860	5	5903559	5903663	-
AT5G17880	5	5912539	5912614	-
AT5G17890	5	5917431	5917776	+
AT5G17970	5	5949440	5949529	-
AT5G17970	5	5951054	5951140	-
AT5G18065	5	5978753	5979251	+
AT5G18220	5	6020037	6020109	-
AT5G18350	5	6077986	6078078	-
AT5G18360	5	6082465	6082557	-
AT5G18370	5	6088248	6088312	-
AT5G18403	5	6095392	6095500	+
AT5G18407	5	6096830	6096948	+
AT5G18430	5	6111564	6111696	-
AT5G02895	5	6128875	6128991	-
AT5G18710	5	6241211	6241637	+
AT5G18730	5	6246933	6247170	+
AT5G18740	5	6249799	6250015	+
AT5G18850	5	6287056	6287132	+
AT5G19190	5	6457487	6457591	+
AT5G19230	5	6467715	6467846	+
AT5G19240	5	6470291	6470463	+
AT5G19350	5	6520086	6520201	+
AT5G19640	5	6637652	6637779	+
AT5G19970	5	6747791	6747886	+
AT5G20225	5	6825684	6825773	-
AT5G20460	5	6914360	6914759	+
AT5G20480	5	6921984	6922167	+
AT5G20480	5	6925198	6925284	+
AT5G03255	5	7104572	7104709	+
AT5G03255	5	7105821	7105954	+
AT5G20960	5	7122512	7122673	+
AT5G21100	5	7169677	7169750	+
AT5G21120	5	7182012	7182623	+
AT5G21940	5	7249978	7250090	-
AT5G22210	5	7358884	7359548	+
AT5G22270	5	7372817	7373040	-
AT5G22420	5	7431709	7431807	+
AT5G22690	5	7541830	7541903	+
AT5G22730	5	7553269	7553373	-
AT5G23030	5	7727311	7727406	+
AT5G23035	5	7728238	7728406	-
AT5G23110	5	7765833	7766047	+
AT5G03585	5	7826740	7826877	+
AT5G23410	5	7886094	7886177	-
AT5G23540	5	7937859	7938091	+
AT5G23710	5	7997239	7997384	-
AT5G23750	5	8011471	8011560	-
AT5G23830	5	8034155	8034277	+
AT5G23920	5	8073749	8073814	-
AT5G24180	5	8196529	8196720	+
AT5G24206	5	8213833	8213968	-
AT5G24735	5	8468673	8469019	-
AT5G24740	5	8480708	8480824	-
AT5G24830	5	8533468	8533544	+
AT5G24890	5	8558757	8558849	-
AT5G24960	5	8600315	8600412	-
AT5G25130	5	8668359	8668512	+
AT5G25140	5	8673865	8673942	+
AT5G25190	5	8707470	8707572	-
AT5G25220	5	8737982	8738083	+
AT5G25230	5	8739620	8739697	+
AT5G25310	5	8786472	8786566	+
AT5G25340	5	8794403	8794496	+
AT5G25350	5	8796689	8796857	-
AT5G25390	5	8820717	8821260	+
AT5G25450	5	8857369	8857780	+
AT5G25490	5	8877375	8877559	+
AT5G25520	5	8885246	8885503	+
AT5G25540	5	8891923	8891987	-
AT5G25630	5	8947498	8947696	+
AT5G25830	5	9005172	9005280	-
AT5G25930	5	9053479	9053559	+
AT5G26110	5	9119219	9119596	-
AT5G26150	5	9138178	9138252	-
AT5G26160	5	9143050	9143233	+
AT5G26160	5	9146227	9146625	+
AT5G26622	5	9356429	9356568	-
AT5G26920	5	9477382	9477501	+
AT5G26930	5	9479733	9479839	+
AT5G27220	5	9578566	9578720	+
AT5G27220	5	9581612	9581776	+
AT5G27460	5	9694465	9694542	-
AT5G28010	5	10025396	10025787	+
AT5G28040	5	10036117	10037583	-
AT5G28262	5	10239352	10239569	+
AT5G28300	5	10294254	10294706	-
AT5G28442	5	10368784	10368873	-
AT5G28910	5	10932871	10932957	-
AT5G30500	5	11615678	11616047	+
AT5G32440	5	12077934	12078061	+
AT5G33370	5	12602989	12603409	-
AT5G35210	5	13482355	13482444	-
AT5G35375	5	13592443	13592858	+
AT5G35380	5	13593501	13593577	-
AT5G35450	5	13667265	13667788	+
AT5G35480	5	13688171	13689408	-
AT5G35490	5	13690129	13690339	+
AT5G35732	5	13898228	13898888	+
AT5G35740	5	13910947	13911025	-
AT5G35840	5	14010066	14010202	+
AT5G35995	5	14138246	14138478	-
AT5G36130	5	14209593	14209688	-
AT5G36870	5	14533522	14533681	+
AT5G36920	5	14564550	14564880	-
AT5G36925	5	14566118	14566202	-
AT5G37060	5	14645024	14645117	-
AT5G37260	5	14752501	14752960	-
AT5G37485	5	14886515	14886685	-
AT5G37510	5	14900349	14900434	+
AT5G37560	5	14923463	14923540	+
AT5G37570	5	14924148	14924241	-
AT5G37770	5	14998612	14998980	-
AT5G37930	5	15102911	15103273	-
AT5G37950	5	15116485	15116970	+
AT5G37970	5	15123422	15123568	-
AT5G37980	5	15131657	15131733	+
AT5G38040	5	15185558	15185639	+
AT5G38060	5	15189740	15189845	+
AT5G38190	5	15237614	15237693	+
AT5G38212	5	15264677	15264797	-
AT5G38280	5	15293196	15293377	-
AT5G38330	5	15317825	15318134	+
AT5G38340	5	15321109	15321278	+
AT5G38350	5	15330187	15330451	+
AT5G38396	5	15374027	15374179	+
AT5G38780	5	15530163	15530310	+
AT5G38850	5	15555633	15555728	+
AT5G38865	5	15562515	15562606	-
AT5G39190	5	15693253	15693425	-
AT5G39260	5	15727081	15727229	-
AT5G39270	5	15729732	15729972	-
AT5G39450	5	15786054	15786146	+
AT5G39570	5	15844634	15844771	+
AT5G40030	5	16026877	16027433	+
AT5G40060	5	16035055	16035131	+
AT5G40180	5	16067989	16068077	+
AT5G40340	5	16131066	16131703	-
AT5G40340	5	16134693	16134859	-
AT5G40405	5	16169051	16169288	+
AT5G40440	5	16184648	16184806	+
AT5G40450	5	16195569	16195626	-
AT5G40820	5	16349233	16349568	-
AT5G40880	5	16379017	16379566	+
AT5G40910	5	16398345	16398413	+
AT5G40970	5	16415280	16415860	+
AT5G41050	5	16433825	16433904	-
AT5G41160	5	16477184	16477345	+
AT5G41330	5	16535994	16536138	-
AT5G41540	5	16615481	16615599	-
AT5G41550	5	16620215	16620315	-
AT5G41612	5	16639211	16639299	+
AT5G41680	5	16668552	16668629	+
AT5G41730	5	16687230	16687319	-
AT5G41750	5	16694517	16694612	+
AT5G41750	5	16697579	16698199	+
AT5G06235	5	16758526	16758782	-
AT5G41890	5	16764525	16764620	-
AT5G41960	5	16790369	16790492	+
AT5G42223	5	16878771	16878851	-
AT5G42450	5	16977631	16977882	+
AT5G42560	5	17015103	17015701	+
AT5G42820	5	17169760	17170409	-
AT5G42940	5	17219259	17220385	-
AT5G43120	5	17314325	17314420	+
AT5G43210	5	17347803	17348001	+
AT5G43285	5	17370711	17370808	-
AT5G43403	5	17431096	17431449	-
AT5G43440	5	17455608	17455686	-
AT5G43460	5	17461974	17462241	+
AT5G43510	5	17474160	17474254	+
AT5G43680	5	17545401	17545495	+
AT5G43950	5	17688302	17688517	-
AT5G44230	5	17814372	17814453	+
AT5G44480	5	17920786	17921468	+
AT5G44510	5	17933540	17933637	-
AT5G44562	5	17948059	17948144	-
AT5G44563	5	17949500	17949914	+
AT5G44568	5	17961501	17962040	-
AT5G44574	5	17970812	17970954	+
AT5G44860	5	18110222	18110629	-
AT5G44870	5	18117959	18118092	+
AT5G44900	5	18135986	18136115	+
AT5G44980	5	18160366	18160597	+
AT5G06695	5	18175815	18175928	+
AT5G45030	5	18175815	18175928	+
AT5G45050	5	18181197	18181455	-
AT5G45060	5	18186432	18186550	+
AT5G45080	5	18192640	18192725	-
AT5G45100	5	18218825	18218912	+
AT5G45110	5	18229853	18229940	+
AT5G45200	5	18284798	18284861	-
AT5G45250	5	18322712	18322827	-
AT5G45260	5	18326654	18326762	+
AT5G45320	5	18362772	18362874	-
AT5G45400	5	18399283	18399375	+
AT5G45475	5	18426002	18426127	+
AT5G45520	5	18453090	18453614	-
AT5G45790	5	18572536	18572662	+
AT5G46040	5	18672259	18672360	-
AT5G46140	5	18705466	18705562	-
AT5G46140	5	18706308	18706513	-
AT5G46260	5	18762812	18762900	-
AT5G46470	5	18843174	18843267	+
AT5G46510	5	18860906	18861000	+
AT5G46520	5	18868298	18868386	+
AT5G46780	5	18979065	18979227	+
AT5G46795	5	18987995	18988090	-
AT5G47020	5	19081711	19081852	+
AT5G47060	5	19118218	19118723	+
AT5G47090	5	19128502	19129297	+
AT5G47150	5	19150141	19150801	+
AT5G47260	5	19191990	19192248	+
AT5G47435	5	19243484	19243563	+
AT5G47470	5	19256344	19256541	+
AT5G47490	5	19264281	19264361	+
AT5G47840	5	19377814	19377953	+
AT5G47960	5	19421978	19422246	-
AT5G48040	5	19470262	19470434	+
AT5G48130	5	19517755	19517826	+
AT5G48175	5	19539319	19539439	+
AT5G48350	5	19593478	19593563	+
AT5G48390	5	19614664	19614742	+
AT5G48510	5	19658218	19658345	+
AT5G48560	5	19686694	19686772	+
AT5G48775	5	19773122	19773315	+
AT5G48770	5	19776696	19776772	-
AT5G48890	5	19820236	19820342	+
AT5G48950	5	19846515	19847131	+
AT5G48970	5	19859042	19859529	-
AT5G49000	5	19864853	19864984	+
AT5G49070	5	19889074	19889206	-
AT5G49130	5	19915970	19916082	+
AT5G49140	5	19922731	19922945	-
AT5G49160	5	19932276	19932489	+
AT5G49170	5	19939304	19939389	-
AT5G49290	5	19983197	19983278	+
AT5G49420	5	20034916	20035112	-
AT5G49540	5	20104835	20105087	-
AT5G49550	5	20107002	20107072	-
AT5G49860	5	20264825	20264926	-
AT5G50060	5	20362700	20363110	+
AT5G50070	5	20364754	20365075	+
AT5G50280	5	20460101	20460195	+
AT5G50423	5	20533242	20533341	-
AT5G50443	5	20540743	20540838	+
AT5G51050	5	20753787	20754364	+
AT5G51110	5	20779216	20779296	-
AT5G51160	5	20792784	20792856	+
AT5G51270	5	20836169	20836257	-
AT5G51300	5	20849159	20849844	-
AT5G51370	5	20873847	20873915	+
AT5G51451	5	20898486	20898604	+
AT5G51465	5	20904985	20905363	-
AT5G51490	5	20914378	20914693	-
AT5G51500	5	20918627	20918913	-
AT5G51680	5	20998515	20998647	+
AT5G51800	5	21049290	21049534	+
AT5G51910	5	21095608	21095808	-
AT5G51970	5	21111659	21111741	+
AT5G52290	5	21230407	21230488	-
AT5G52320	5	21244911	21245131	-
AT5G52545	5	21324223	21324347	-
AT5G52770	5	21389848	21389935	+
AT5G52890	5	21445426	21445509	-
AT5G52900	5	21452901	21452992	-
AT5G52950	5	21474704	21474825	-
AT5G53030	5	21505958	21506230	+
AT5G53040	5	21507129	21507249	-
AT5G53320	5	21637079	21637157	-
AT5G53592	5	21774157	21774350	+
AT5G53890	5	21876904	21877066	+
AT5G54030	5	21927356	21927478	-
AT5G54080	5	21948182	21948280	+
AT5G54470	5	22114737	22114820	-
AT5G54520	5	22148358	22148451	-
AT5G54569	5	22169192	22170055	+
AT5G54830	5	22273212	22273307	+
AT5G54930	5	22306886	22307480	-
AT5G55020	5	22325844	22325921	-
AT5G55040	5	22327459	22327537	-
AT5G55170	5	22385820	22386008	-
AT5G55290	5	22424100	22424205	-
AT5G08275	5	22467871	22467937	-
AT5G08285	5	22469002	22469096	-
AT5G55630	5	22531437	22531686	+
AT5G55690	5	22549644	22550070	-
AT5G55840	5	22598204	22598443	+
AT5G56020	5	22686301	22686397	+
AT5G56060	5	22704497	22704576	+
AT5G56075	5	22710081	22710211	+
AT5G56220	5	22754317	22754490	+
AT5G56250	5	22771987	22772801	-
AT5G56368	5	22834013	22834412	+
AT5G56369	5	22835507	22835602	+
AT5G56380	5	22840680	22840816	-
AT5G56410	5	22849367	22849428	-
AT5G56480	5	22870361	22870510	-
AT5G56490	5	22872621	22872704	+
AT5G08595	5	22898571	22898664	+
AT5G56555	5	22898801	22898958	+
AT5G56650	5	22932006	22932089	+
AT5G56700	5	22941837	22941950	+
AT5G56770	5	22963756	22963867	-
AT5G57050	5	23087802	23087921	+
AT5G57120	5	23123707	23123796	-
AT5G57250	5	23195332	23195447	-
AT5G57290	5	23207115	23207167	-
AT5G57560	5	23307890	23307974	-
AT5G57567	5	23312116	23312217	-
AT5G57610	5	23325041	23325123	+
AT5G57720	5	23390906	23391448	-
AT5G57780	5	23406012	23406238	-
AT5G57785	5	23408909	23409066	-
AT5G57820	5	23428860	23428938	+
AT5G57860	5	23437730	23437955	+
AT5G57930	5	23454718	23454828	+
AT5G57980	5	23469473	23469558	-
AT5G58080	5	23501851	23501927	-
AT5G58120	5	23517968	23518062	+
AT5G58160	5	23533797	23534015	+
AT5G58240	5	23558891	23559056	-
AT5G08825	5	23575589	23575664	+
AT5G58460	5	23634638	23634740	-
AT5G58470	5	23638296	23638447	-
AT5G08840	5	23673138	23673360	+
AT5G58575	5	23673557	23673662	+
AT5G58630	5	23696452	23696527	-
AT5G58750	5	23728763	23728905	+
AT5G59070	5	23845723	23846297	+
AT5G59080	5	23845818	23846166	-
AT5G59470	5	23979101	23979177	+
AT5G59560	5	24001676	24001791	-
AT5G59580	5	24007123	24007211	-
AT5G59662	5	24039273	24039349	-
AT5G59662	5	24040019	24040222	-
AT5G59732	5	24065295	24065392	+
AT5G59760	5	24076288	24076376	-
AT5G59930	5	24135294	24135416	+
AT5G59970	5	24146099	24146288	-
AT5G60070	5	24192620	24192714	-
AT5G60080	5	24193418	24193518	-
AT5G60300	5	24267015	24267825	+
AT5G60440	5	24306653	24306944	+
AT5G60460	5	24317360	24317559	-
AT5G61010	5	24554052	24554155	+
AT5G61260	5	24636453	24637095	+
AT5G61610	5	24770347	24770483	+
AT5G61630	5	24774003	24774258	-
AT5G61650	5	24778630	24778724	+
AT5G61850	5	24844752	24845221	+
AT5G62065	5	24929560	24929637	+
AT5G62140	5	24954845	24954932	-
AT5G62160	5	24960719	24960807	+
AT5G62280	5	25017222	25017331	+
AT5G09120	5	25284179	25284295	+
AT5G63050	5	25292654	25293302	+
AT5G63063	5	25297915	25298008	+
AT5G63130	5	25323350	25323438	+
AT5G63130	5	25324276	25324364	+
AT5G63300	5	25371538	25371617	+
AT5G63320	5	25378790	25379062	-
AT5G63440	5	25406475	25407028	+
AT5G63770	5	25518791	25519218	+
AT5G63930	5	25582016	25583081	+
AT5G64080	5	25645618	25646000	-
AT5G64572	5	25810805	25810874	+
AT5G64820	5	25914198	25914284	-
AT5G64870	5	25930852	25930944	-
