gene_id	chromosome	start	end	strand
Os09g0380400	9	12834279	12834353	+
Os09g0383300	9	13015564	13015648	+
Os09g0387000	9	13216190	13217318	-
Os09g0387800	9	13259678	13259761	-
Os09g0396900	9	13832121	13832746	+
Os09g0400700	9	14020342	14020449	+
Os09g0400600	9	14020675	14020757	-
Os09g0408900	9	14464088	14468019	+
Os09g0413500	9	14691671	14692952	-
Os09g0413600	9	14697677	14698027	-
Os09g0414600	9	14813120	14813351	-
Os09g0416500	9	14896474	14896615	+
Os09g0417600	9	14977145	14977479	-
Os09g0418000	9	15009296	15009529	-
Os09g0426000	9	15448010	15448114	-
Os09g0427125	9	15506058	15506095	-
Os09g0428600	9	15574300	15574997	-
Os09g0428600	9	15575405	15576012	-
Os09g0449000	9	16786732	16786832	+
Os09g0449400	9	16822715	16822938	+
Os09g0449500	9	16829007	16829269	+
Os09g0450700	9	16879825	16879914	-
Os09g0456850	9	17222088	17227960	-
Os09g0457700	9	17303465	17303536	-
Os09g0460000	9	17393843	17394758	+
Os09g0462700	9	17499125	17499215	+
Os09g0469950	9	17882649	17882749	+
Os09g0471000	9	17930436	17931141	+
Os09g0479000	9	18362621	18362704	+
Os09g0479400	9	18389894	18390564	+
Os09g0480700	9	18451692	18451867	+
Os09g0481300	9	18473404	18473541	-
Os09g0481400	9	18476115	18476223	-
Os09g0482780	9	18611609	18611690	-
Os09g0484200	9	18686304	18686345	+
Os09g0487100	9	18779918	18780024	-
Os09g0491100	9	18906131	18906255	-
Os09g0491852	9	19021130	19021727	-
Os09g0498000	9	19264982	19265139	+
Os09g0504800	9	19507377	19507442	+
Os09g0506301	9	19584857	19585702	+
Os09g0506450	9	19597039	19597368	+
Os09g0507100	9	19646720	19647427	+
Os09g0508200	9	19694299	19695419	-
Os09g0509400	9	19772925	19774074	+
Os09g0514300	9	20022525	20023037	+
Os09g0516200	9	20097917	20097952	-
Os09g0518500	9	20236757	20237095	+
Os09g0520100	9	20314441	20315513	-
Os09g0521100	9	20357464	20357644	+
Os09g0521700	9	20378189	20383488	+
Os09g0528300	9	20674644	20674732	-
Os09g0532900	9	20919705	20919797	-
Os09g0537000	9	21133626	21133722	-
Os09g0539901	9	21260640	21260777	-
Os09g0541000	9	21310595	21310693	+
Os09g0551400	9	21843407	21843487	+
Os09g0560900	9	22287637	22289006	-
Os09g0562200	9	22333115	22333219	+
Os09g0566700	9	22623266	22623362	+
Os09g0567000	9	22632740	22632817	-
Os09g0568000	9	22686528	22686795	+
Os09g0569000	9	22709290	22709400	-
Os09g0571000	9	22800821	22800937	-
Os09g0572301	9	22859698	22861371	-
Os09g0572400	9	22883533	22883629	-
Os09g0572550	9	22903465	22903614	-
